id,score
101,86.04852743887368
102,91.69772785972178
103,87.15906069718004
105,75.11573912724296
107,92.25040988973804
109,87.21827599607714
1011,77.99950505759813
1012,90.99951253570097
1014,90.04122759170245
1016,89.6677340076892
1018,94.1435681721808
1020,85.09306641805074
1022,91.30423836457834
1023,85.47305998833806
1025,91.99952818920538
1027,92.25040988973804
1028,81.60528832434373
1029,88.4112136328919
1030,90.25139799587889
1032,84.73023259849671
1033,85.19156349446315
1035,93.84037425899335
1037,75.11573912724296
1039,92.76077030810347
1041,92.78982724420875
1042,86.04852743887368
1044,91.49550886302646
1045,53.417359568998464
1047,88.43865924896839
1049,59.5597808863872
1050,95.06885335787993
1052,92.25040988973804
1053,91.28316510593731
1055,81.60528832434373
1057,89.74616751168993
1058,96.65395661812447
1060,92.7339704132239
1061,90.57713548256156
1062,88.37852011083906
1064,87.26227460099568
1066,91.69772785972178
1068,86.35707684233577
1070,94.87455563994104
1072,86.04852743887368
1074,72.22450583670035
1076,87.87419089273847
1078,90.61874434879648
1079,89.15993127600096
1081,84.82942955247805
1082,94.40602839389663
1083,97.08351611332813
1084,80.03203203845001
1085,93.85522307631307
1086,79.4069318995806
1088,94.27985406523739
1090,95.52437424470371
1091,91.49550886302646
1092,91.890531161672
1094,95.01393260837844
1096,83.3741112988795
1098,81.20341702859794
10100,85.90888738245118
10102,85.88510825398778
10104,84.82942955247805
10106,86.45707301556368
10108,76.59552353576204
10110,87.54722169424792
10112,76.59552353576204
10114,74.8705249982442
10116,94.3623473402922
10118,92.9923845210929
10120,92.78982724420875
10122,90.61874434879648
10124,83.94327083733333
10126,83.94327083733333
10128,89.85396083419644
10130,90.9593063222022
10132,90.25139799587889
10134,87.87419089273847
10136,92.21220693827676
10138,92.78982724420875
10140,78.25422900366432
10142,75.41859578343532
10144,78.25422900366432
10146,76.91605673134588
10148,66.06328636027612
10150,85.78928092681438
10152,88.37852011083906
10153,90.69722482060847
10154,85.09306641805074
10155,87.54722169424792
10156,85.79379976447856
10157,81.87941265026386
10158,84.1354400365363
10159,87.0850129281201
10160,84.1354400365363
10161,86.58691074049544
10162,84.1354400365363
10163,82.5349877279405
10164,90.57713548256156
10165,70.4805090506219
10166,88.91837317043756
10167,52.47357977607325
10168,83.38719597502187
10169,78.09325628873462
10170,93.98458662936383
10171,81.60528832434373
10172,84.1354400365363
10173,89.4354815176127
10174,85.46472208904508
10175,87.54722169424792
10176,85.46472208904508
10177,86.04852743887368
10178,87.54722169424792
10179,72.85959997974687
10180,90.82489095559811
10181,90.31558045263165
10182,95.58091911779356
10184,87.54722169424792
10186,91.890531161672
10188,85.46472208904508
10190,87.97730556350866
10192,89.4354815176127
10194,87.54722169424792
10196,59.54165059120785
10198,79.4069318995806
10200,85.46472208904508
10202,89.62821911528634
10204,90.82489095559811
10206,83.13128131433828
10208,96.04741714145705
10210,94.0028651976138
10212,85.78928092681438
10214,89.85396083419644
10216,92.78982724420875
10218,93.31509974194675
10220,93.12457603037669
10222,85.78928092681438
10224,74.8705249982442
10225,92.6932026432897
10226,91.8225231123093
10227,86.02302883775145
10228,86.58691074049544
10229,76.04321823471474
10230,78.09325628873462
