id,score
101,0.8536116480827332
102,0.8717157244682312
103,0.8636221885681152
105,0.8588070273399353
107,0.8283265233039856
109,0.8176536560058594
1011,0.8415619730949402
1012,0.7893602848052979
1014,0.7864954471588135
1016,0.7517818808555603
1018,0.8618415594100952
1020,0.8378351926803589
1022,0.8785105347633362
1023,0.87754225730896
1025,0.8655271530151367
1027,0.845337986946106
1028,0.7870073318481445
1029,0.8714717626571655
1030,0.8292021155357361
1032,0.871125340461731
1033,0.797990083694458
1035,0.8703252077102661
1037,0.8861541152000427
1039,0.7943063974380493
1041,0.8709853291511536
1042,0.8734168410301208
1044,0.8648992776870728
1045,0.7743029594421387
1047,0.8244013786315918
1049,0.7845170497894287
1050,0.8475698828697205
1052,0.8839393854141235
1053,0.792828381061554
1055,0.7535240054130554
1057,0.8821957111358643
1058,0.8543236255645752
1060,0.856421709060669
1061,0.8795353770256042
1062,0.8718093037605286
1064,0.8031195998191833
1066,0.7927164435386658
1068,0.8307023644447327
1070,0.8293579816818237
1072,0.8607891201972961
1074,0.7920140624046326
1076,0.8071486353874207
1078,0.884506106376648
1079,0.8943543434143066
1081,0.8928328156471252
1082,0.8104873895645142
1083,0.8587417006492615
1084,0.8313637971878052
1085,0.8816900253295898
1086,0.7597379088401794
1088,0.8791003823280334
1090,0.8514726161956787
1091,0.7628419995307922
1092,0.8534336090087891
1094,0.8643530011177063
1096,0.8476070165634155
1098,0.812708854675293
10100,0.8250510096549988
10102,0.8620181083679199
10104,0.8561489582061768
10106,0.8476731181144714
10108,0.8358437418937683
10110,0.8421935439109802
10112,0.891878068447113
10114,0.8510895371437073
10116,0.8715363144874573
10118,0.8042673468589783
10120,0.8713761568069458
10122,0.8706150054931641
10124,0.8888357877731323
10126,0.8797423243522644
10128,0.8783166408538818
10130,0.8561525940895081
10132,0.8823123574256897
10134,0.806251049041748
10136,0.8597444891929626
10138,0.8595482110977173
10140,0.8822874426841736
10142,0.8734797835350037
10144,0.8699257373809814
10146,0.8799582719802856
10148,0.834607720375061
10150,0.857318103313446
10152,0.8740876317024231
10153,0.8319857120513916
10154,0.8684680461883545
10155,0.9030548334121704
10156,0.8295555710792542
10157,0.8445591926574707
10158,0.8716272711753845
10159,0.8970292806625366
10160,0.8631287813186646
10161,0.8997757434844971
10162,0.9070104360580444
10163,0.8989496827125549
10164,0.9091648459434509
10165,0.9108687043190002
10166,0.8774228096008301
10167,0.9264798760414124
10168,0.8756216764450073
10169,0.8936829566955566
10170,0.8572802543640137
10171,0.8848989605903625
10172,0.915980875492096
10173,0.8887392282485962
10174,0.9068904519081116
10175,0.8990023732185364
10176,0.8875995874404907
10177,0.9073323607444763
10178,0.8890712261199951
10179,0.9001497030258179
10180,0.8985568284988403
10181,0.8907022476196289
10182,0.8502313494682312
10184,0.8688361048698425
10186,0.8783981800079346
10188,0.8800159096717834
10190,0.8594266176223755
10192,0.8753201961517334
10194,0.86665940284729
10196,0.8308839201927185
10198,0.8832337260246277
10200,0.9015032052993774
10202,0.8697132468223572
10204,0.8808863162994385
10206,0.9018691182136536
10208,0.8303179740905762
10210,0.7945926785469055
10212,0.8168650269508362
10214,0.8356104493141174
10216,0.7582517862319946
10218,0.6895720958709717
10220,0.8068609237670898
10222,0.7164711356163025
10224,0.8811290264129639
10225,0.8658172488212585
10226,0.88753741979599
10227,0.8913766145706177
10228,0.865550696849823
10229,0.8818444609642029
10230,0.8883601427078247
10231,0.8995735049247742
10232,0.8870404958724976
10233,0.8718030452728271
10234,0.8854065537452698
10235,0.8560603260993958
10236,0.8745205402374268
10237,0.8375425934791565
10238,0.6659769415855408
10240,0.7407457828521729
10242,0.8058023452758789
10244,0.7949364185333252
10246,0.7835033535957336
10248,0.7950587272644043
10250,0.8099788427352905
10252,0.7845181822776794
10254,0.6052692532539368
10256,0.6453269720077515
10258,0.6823409199714661
10260,0.8101722598075867
10262,0.8713473677635193
10264,0.8422474265098572
10266,0.812581479549408
10268,0.8202109932899475
10270,0.7855474948883057
10272,0.8410129547119141
10274,0.7742699980735779
10276,0.8073767423629761
10278,0.8252882957458496
10280,0.9017512798309326
10281,0.8868900537490845
