id,score
0,0.8742488622665405
1,0.8587270379066467
2,0.8158308863639832
3,0.7949641942977905
4,0.7930673360824585
5,0.8019202351570129
6,0.8189771175384521
7,0.7980900406837463
8,0.7728641033172607
9,0.7776401042938232
10,0.837911069393158
11,0.7921735048294067
12,0.8678439855575562
13,0.7937597632408142
14,0.8093630075454712
15,0.7987037301063538
16,0.7851787209510803
17,0.873149573802948
18,0.6864364743232727
19,0.7846482992172241
20,0.8927367329597473
21,0.8045735359191895
22,0.8307846188545227
23,0.8739147186279297
24,0.7933511137962341
25,0.7856122255325317
26,0.8358848094940186
27,0.8351816534996033
28,0.8054494857788086
29,0.5845768451690674
30,0.8088517785072327
31,0.8315834403038025
32,0.7090837359428406
33,0.7888488173484802
34,0.8374783396720886
35,0.8407136797904968
36,0.8058814406394958
37,0.8435437083244324
38,0.7880924344062805
39,0.6605330109596252
40,0.7646133303642273
41,0.7212073802947998
42,0.808283805847168
43,0.7811704277992249
44,0.7512079477310181
45,0.7686913013458252
46,0.835921049118042
47,0.7309800982475281
48,0.8541233539581299
49,0.787501871585846
50,0.8262277245521545
51,0.8639053702354431
52,0.8447768092155457
53,0.6541931629180908
54,0.8650500774383545
55,0.8269162774085999
56,0.7717832326889038
57,0.847314715385437
58,0.8352876901626587
59,0.8334861397743225
60,0.7631703615188599
61,0.7068964242935181
62,0.8402343988418579
63,0.6451720595359802
64,0.8048825263977051
65,0.7274448275566101
66,0.8109637498855591
67,0.7152076363563538
68,0.8377366065979004
69,0.8737407326698303
70,0.7712584733963013
71,0.863411545753479
72,0.848162829875946
73,0.8297656774520874
74,0.7522018551826477
75,0.7954323291778564
76,0.7995268106460571
77,0.8518723845481873
78,0.8014804720878601
79,0.7985573410987854
80,0.8461931943893433
81,0.893329918384552
82,0.8704099655151367
83,0.8499593734741211
84,0.8774365186691284
85,0.5098454356193542
86,0.6496533751487732
87,0.7945903539657593
88,0.8018026351928711
89,0.8358258008956909
90,0.8119829893112183
91,0.8174169659614563
92,0.7764723896980286
93,0.761306643486023
94,0.8843215703964233
95,0.7886178493499756
96,0.8976758122444153
97,0.7896424531936646
98,0.8000071048736572
99,0.8422200083732605
100,0.7758368253707886
101,0.848566472530365
102,0.7180072665214539
103,0.8644914031028748
104,0.8500973582267761
105,0.7920644879341125
106,0.8195122480392456
107,0.8904939293861389
108,0.754652202129364
109,0.8372069001197815
110,0.8990108966827393
111,0.7750833630561829
112,0.8444530367851257
113,0.7718814015388489
114,0.7955014109611511
115,0.8066770434379578
116,0.8138043880462646
117,0.8161653876304626
118,0.8196718692779541
119,0.8281257748603821
120,0.8034135699272156
121,0.7407222986221313
122,0.820953369140625
123,0.8094397187232971
124,0.731525719165802
125,0.8894095420837402
126,0.8774806261062622
127,0.8303797245025635
128,0.8819677829742432
129,0.8884963989257812
130,0.8539167642593384
131,0.8106129765510559
132,0.8146218657493591
133,0.7889090776443481
134,0.8022831082344055
