id,score
101,0.8419141173362732
102,0.815464198589325
103,0.8101978898048401
105,0.8788445591926575
107,0.8050247430801392
109,0.8140590786933899
1011,0.7909333109855652
1012,0.7898684144020081
1014,0.8020244836807251
1016,0.7815214395523071
1018,0.841728925704956
1020,0.8076743483543396
1022,0.8618318438529968
1023,0.7325407266616821
1025,0.8546167016029358
1027,0.8131148815155029
1028,0.760952889919281
1029,0.8928065896034241
1030,0.7922641038894653
1032,0.8840831518173218
1033,0.7536701560020447
1035,0.8536098599433899
1037,0.7688690423965454
1039,0.8125783801078796
1041,0.8545447587966919
1042,0.8307907581329346
1044,0.8646040558815002
1045,0.7942570447921753
1047,0.7391534447669983
1049,0.7502076029777527
1050,0.6764588356018066
1052,0.8456621766090393
1053,0.7627890706062317
1055,0.8385892510414124
1057,0.7689836025238037
1058,0.8503750562667847
1060,0.8782917857170105
1061,0.8492738604545593
1062,0.8375532627105713
1064,0.8341869711875916
1066,0.7981446385383606
1068,0.8100218772888184
1070,0.8138876557350159
1072,0.8151947855949402
1074,0.7521506547927856
1076,0.6381924748420715
1078,0.8737323880195618
1079,0.882863461971283
1081,0.8770418763160706
1082,0.7600295543670654
1083,0.8571798205375671
1084,0.8460699319839478
1085,0.8712689876556396
1086,0.6948296427726746
1088,0.884151816368103
1090,0.8556811809539795
1091,0.7610026597976685
1092,0.8446909189224243
1094,0.8288149237632751
1096,0.8644372820854187
1098,0.8121404647827148
10100,0.7469932436943054
10102,0.8227061629295349
10104,0.7481116056442261
10106,0.835737407207489
10108,0.732757568359375
10110,0.815890908241272
10112,0.7903563380241394
10114,0.8347463011741638
10116,0.8320523500442505
10118,0.801578164100647
10120,0.8410049080848694
10122,0.8703413009643555
10124,0.8712604641914368
10126,0.8501531481742859
10128,0.8732047080993652
10130,0.7909056544303894
10132,0.8828054070472717
10134,0.7933206558227539
10136,0.8148974776268005
10138,0.8334415555000305
10140,0.869151771068573
10142,0.8189441561698914
10144,0.872705340385437
10146,0.8822047114372253
10148,0.7591973543167114
10150,0.7839108109474182
10152,0.8827705979347229
10153,0.7800611853599548
10154,0.8596784472465515
10155,0.7622409462928772
10156,0.834883451461792
10157,0.8202021718025208
10158,0.8616700172424316
10159,0.8298543095588684
10160,0.8725688457489014
10161,0.9019810557365417
10162,0.9008648991584778
10163,0.8186731934547424
10164,0.8935822248458862
10165,0.8990665078163147
10166,0.8334311842918396
10167,0.8040382266044617
10168,0.789370059967041
10169,0.85125732421875
10170,0.5994992852210999
10171,0.880868136882782
10172,0.9087525010108948
10173,0.8952288031578064
10174,0.7732096910476685
10175,0.8908177018165588
10176,0.8285853266716003
10177,0.8418784737586975
10178,0.8136458992958069
10179,0.8927382826805115
10180,0.8911377787590027
10181,0.8743376135826111
10182,0.8492576479911804
10184,0.8639475703239441
10186,0.8396207094192505
10188,0.9090416431427002
10190,0.8425223231315613
10192,0.873014509677887
10194,0.8373113870620728
10196,0.7932647466659546
10198,0.880459725856781
10200,0.890909731388092
10202,0.8689653277397156
10204,0.8535300493240356
10206,0.8914563655853271
10208,0.8032647371292114
10210,0.8120744824409485
10212,0.784699022769928
10214,0.8403270840644836
10216,0.7977321743965149
10218,0.7289870977401733
10220,0.8134692311286926
10222,0.765368640422821
10224,0.7500647902488708
10225,0.8275150656700134
10226,0.8827570676803589
10227,0.8213779926300049
10228,0.8365758061408997
10229,0.8301156163215637
10230,0.8097848296165466
10231,0.7528159618377686
10232,0.828266978263855
10233,0.8358026146888733
10234,0.8779016733169556
10235,0.8082314133644104
10236,0.8127005696296692
10237,0.830920398235321
10238,0.6955439448356628
10240,0.7908533215522766
10242,0.814964771270752
10244,0.8182752728462219
10246,0.8145105838775635
10248,0.7628963589668274
10250,0.8116832971572876
10252,0.8034465909004211
10254,0.5090520977973938
10256,0.6091649532318115
10258,0.7259188294410706
10260,0.8126485347747803
10262,0.8791378736495972
10264,0.856213390827179
10266,0.8479211330413818
10268,0.7268421649932861
10270,0.8284888863563538
10272,0.8519020080566406
10274,0.8350625038146973
10276,0.8441802263259888
10278,0.8081195950508118
10280,0.9039941430091858
10281,0.8010731339454651
10282,0.8553027510643005
10283,0.8190478682518005
10284,0.8417224287986755
10285,0.8302250504493713
